from_address,to_addresss,weight,distance,delivery_req,shipping_costs,ratings,otds,best_shipping_cost,carrier_ServiceType
49341,71002,40.02,1389.6671010305724,1,"[114.28444734020383, 85.28444734020383, 70.28444734020383, 109.28444734020383, 66.28444734020383, 82.28444734020383, 70.28444734020383]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",85.28444734020383,FEDEX_FEDEX_GROUND
49341,24505,74.47,832.6390671178838,3,"[80.02092711411922, 80.02092711411922, 101.02092711411922, 80.02092711411922, 97.02092711411922, 80.02092711411922, 101.02092711411922]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",80.02092711411922,FEDEX_FEDEX_GROUND
49341,56081,17.56,740.1030023009816,2,"[22.494020015339878, 58.49402001533987, 43.49402001533988, 22.494020015339878, 39.49402001533988, 55.49402001533987, 43.49402001533988]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",58.49402001533987,FEDEX_FEDEX_GROUND
49341,24714,66.94,724.0009568478389,2,"[71.76667304565225, 107.76667304565225, 92.76667304565225, 71.76667304565225, 88.76667304565225, 104.76667304565225, 92.76667304565225]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",107.76667304565225,FEDEX_FEDEX_GROUND
49341,12742,35.23,898.4979015045491,3,"[41.219986010030325, 41.219986010030325, 62.219986010030325, 41.219986010030325, 58.219986010030325, 41.219986010030325, 62.219986010030325]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",41.219986010030325,FEDEX_FEDEX_GROUND
49341,41845,82.45,701.958795304211,3,"[87.12972530202808, 87.12972530202808, 108.12972530202808, 87.12972530202808, 104.12972530202808, 87.12972530202808, 108.12972530202808]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",87.12972530202808,FEDEX_FEDEX_GROUND
49341,75783,51.38,1436.5633691879607,1,"[125.95708912791974, 96.95708912791974, 81.95708912791974, 120.95708912791974, 77.95708912791974, 93.95708912791974, 81.95708912791974]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",96.95708912791974,FEDEX_FEDEX_GROUND
49341,09833,33.68,10013.995777439073,1,"[165.43997184959383, 136.43997184959383, 121.43997184959383, 160.43997184959383, 117.43997184959383, 133.43997184959383, 121.43997184959383]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",136.43997184959383,FEDEX_FEDEX_GROUND
49341,63345,78.33,663.0369135344519,3,"[82.75024609022968, 82.75024609022968, 103.75024609022968, 82.75024609022968, 99.75024609022968, 82.75024609022968, 103.75024609022968]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",82.75024609022968,FEDEX_FEDEX_GROUND
49341,05744,28.22,1005.6297715517541,3,"[34.92419847701169, 34.92419847701169, 55.92419847701169, 34.92419847701169, 51.92419847701169, 34.92419847701169, 55.92419847701169]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",34.92419847701169,FEDEX_FEDEX_GROUND
49341,48005,9.94,215.60214241359262,3,"[11.377347616090617, 11.377347616090617, 32.37734761609062, 11.377347616090617, 28.377347616090617, 11.377347616090617, 32.37734761609062]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",11.377347616090617,FEDEX_FEDEX_GROUND
49341,12185,67.9,972.929740432894,2,"[74.38619826955264, 110.38619826955264, 95.38619826955264, 74.38619826955264, 91.38619826955264, 107.38619826955264, 95.38619826955264]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",110.38619826955264,FEDEX_FEDEX_GROUND
49341,91306,50.72,3013.5786200451234,2,"[70.81052413363416, 106.81052413363416, 91.81052413363416, 70.81052413363416, 87.81052413363416, 103.81052413363416, 91.81052413363416]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",106.81052413363416,FEDEX_FEDEX_GROUND
49341,33950,6.71,1828.2657150579405,2,"[18.898438100386272, 54.89843810038627, 39.89843810038627, 18.898438100386272, 35.89843810038627, 51.89843810038627, 39.89843810038627]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",54.89843810038627,FEDEX_FEDEX_GROUND
49341,49816,49.13,376.4087626146251,3,"[51.63939175076417, 51.63939175076417, 72.63939175076416, 51.63939175076417, 68.63939175076416, 51.63939175076417, 72.63939175076416]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",51.63939175076417,FEDEX_FEDEX_GROUND
49341,57650,30.46,1419.9092018981935,2,"[39.92606134598796, 75.92606134598796, 60.92606134598796, 39.92606134598796, 56.92606134598796, 72.92606134598796, 60.92606134598796]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",75.92606134598796,FEDEX_FEDEX_GROUND
49341,79091,28.92,1693.166988205441,1,"[105.2077799213696, 76.2077799213696, 61.20777992136961, 100.2077799213696, 57.20777992136961, 73.2077799213696, 61.20777992136961]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",76.2077799213696,FEDEX_FEDEX_GROUND
49341,67038,81.89,1156.3053751981618,3,"[89.59870250132109, 89.59870250132109, 110.59870250132107, 89.59870250132109, 106.59870250132107, 89.59870250132109, 110.59870250132107]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",89.59870250132109,FEDEX_FEDEX_GROUND
49341,04034,40.52,1244.1914700329544,3,"[48.8146098002197, 48.8146098002197, 69.8146098002197, 48.8146098002197, 65.8146098002197, 48.8146098002197, 69.8146098002197]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",48.8146098002197,FEDEX_FEDEX_GROUND
49341,37748,56.35,802.9832171432608,3,"[61.70322144762174, 61.70322144762174, 82.70322144762174, 61.70322144762174, 78.70322144762174, 61.70322144762174, 82.70322144762174]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",61.70322144762174,FEDEX_FEDEX_GROUND
49341,65034,12.79,794.0069140297969,1,"[83.08337942686532, 54.083379426865314, 39.083379426865314, 78.08337942686532, 35.083379426865314, 51.083379426865314, 39.083379426865314]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",54.083379426865314,FEDEX_FEDEX_GROUND
49341,89138,30.35,2653.9579904525344,3,"[48.04305326968357, 48.04305326968357, 69.04305326968355, 48.04305326968357, 65.04305326968355, 48.04305326968357, 69.04305326968355]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",48.04305326968357,FEDEX_FEDEX_GROUND
49341,81435,86.26,1964.4761206667292,2,"[99.35650747111154, 135.35650747111154, 120.35650747111154, 99.35650747111154, 116.35650747111154, 132.35650747111154, 120.35650747111154]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",135.35650747111154,FEDEX_FEDEX_GROUND
49341,63338,62.15,649.7280933607208,1,"[131.48152062240482, 102.4815206224048, 87.4815206224048, 126.48152062240482, 83.4815206224048, 99.4815206224048, 87.4815206224048]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",102.4815206224048,FEDEX_FEDEX_GROUND
49341,52003,95.5,427.89625830840606,2,"[98.35264172205603, 134.35264172205603, 119.35264172205603, 98.35264172205603, 115.35264172205603, 131.35264172205603, 119.35264172205603]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",134.35264172205603,FEDEX_FEDEX_GROUND
49341,22844,79.24,758.5941269124432,1,"[149.29729417941627, 120.29729417941628, 105.29729417941628, 144.29729417941627, 101.29729417941628, 117.29729417941628, 105.29729417941628]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",120.29729417941628,FEDEX_FEDEX_GROUND
49341,22936,42.98,808.7206765287539,2,"[48.37147117685836, 84.37147117685836, 69.37147117685836, 48.37147117685836, 65.37147117685836, 81.37147117685836, 69.37147117685836]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",84.37147117685836,FEDEX_FEDEX_GROUND
49341,05444,99.07,1025.349946100367,2,"[105.90566630733578, 141.90566630733576, 126.90566630733578, 105.90566630733578, 122.90566630733578, 138.90566630733576, 126.90566630733578]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",141.90566630733576,FEDEX_FEDEX_GROUND
49341,58363,35.16,1243.3607551361617,2,"[43.449071700907744, 79.44907170090775, 64.44907170090775, 43.449071700907744, 60.449071700907744, 76.44907170090775, 64.44907170090775]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",79.44907170090775,FEDEX_FEDEX_GROUND
49341,83530,60.91,2430.421531232453,3,"[77.11281020821636, 77.11281020821636, 98.11281020821636, 77.11281020821636, 94.11281020821636, 77.11281020821636, 98.11281020821636]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",77.11281020821636,FEDEX_FEDEX_GROUND
49341,71134,62.94,1372.521361282055,2,"[72.09014240854704, 108.09014240854702, 93.09014240854702, 72.09014240854704, 89.09014240854702, 105.09014240854702, 93.09014240854702]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",108.09014240854702,FEDEX_FEDEX_GROUND
49341,54155,53.5,265.0326385210656,3,"[55.2668842568071, 55.2668842568071, 76.2668842568071, 55.2668842568071, 72.2668842568071, 55.2668842568071, 76.2668842568071]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",55.2668842568071,FEDEX_FEDEX_GROUND
49341,79381,32.41,1779.6632695669653,2,"[44.2744217971131, 80.27442179711309, 65.27442179711309, 44.2744217971131, 61.2744217971131, 77.27442179711309, 65.27442179711309]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",80.27442179711309,FEDEX_FEDEX_GROUND
49341,63036,36.31,702.8925010478014,1,"[105.99595000698534, 76.99595000698534, 61.995950006985346, 100.99595000698534, 57.995950006985346, 73.99595000698534, 61.995950006985346]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",76.99595000698534,FEDEX_FEDEX_GROUND
49341,68718,15.52,990.4384105479606,3,"[22.122922736986403, 22.122922736986403, 43.1229227369864, 22.122922736986403, 39.1229227369864, 22.122922736986403, 43.1229227369864]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",22.122922736986403,FEDEX_FEDEX_GROUND
49341,30272,92.61,1058.715815912332,2,"[99.66810543941554, 135.66810543941554, 120.66810543941554, 99.66810543941554, 116.66810543941554, 132.66810543941554, 120.66810543941554]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",135.66810543941554,FEDEX_FEDEX_GROUND
49341,11370,73.96,995.3728146224375,3,"[80.59581876414958, 80.59581876414958, 101.59581876414958, 80.59581876414958, 97.59581876414958, 80.59581876414958, 101.59581876414958]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",80.59581876414958,FEDEX_FEDEX_GROUND
49341,35082,33.7,1113.1735731001665,1,"[106.12115715400111, 77.12115715400111, 62.12115715400111, 101.12115715400111, 58.12115715400111, 74.12115715400111, 62.12115715400111]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",77.12115715400111,FEDEX_FEDEX_GROUND
49341,12574,2.79,956.194269033397,3,"[9.164628460222648, 9.164628460222648, 30.164628460222644, 9.164628460222648, 26.164628460222644, 9.164628460222648, 30.164628460222644]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",9.164628460222648,FEDEX_FEDEX_GROUND
49341,66930,78.14,1063.78335304848,3,"[85.2318890203232, 85.2318890203232, 106.2318890203232, 85.2318890203232, 102.2318890203232, 85.2318890203232, 106.2318890203232]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",85.2318890203232,FEDEX_FEDEX_GROUND
49341,33067,73.67,1929.4457381016896,1,"[151.5329715873446, 122.5329715873446, 107.5329715873446, 146.5329715873446, 103.5329715873446, 119.5329715873446, 107.5329715873446]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",122.5329715873446,FEDEX_FEDEX_GROUND
49341,36103,78.86,1199.3755101296276,2,"[86.85583673419751, 122.85583673419751, 107.85583673419751, 86.85583673419751, 103.85583673419751, 119.85583673419751, 107.85583673419751]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",122.85583673419751,FEDEX_FEDEX_GROUND
49341,76884,22.49,1764.9015916005515,3,"[34.256010610670344, 34.256010610670344, 55.256010610670344, 34.256010610670344, 51.256010610670344, 34.256010610670344, 55.256010610670344]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",34.256010610670344,FEDEX_FEDEX_GROUND
49341,28287,15.82,962.7358945863019,2,"[22.238239297242014, 58.23823929724201, 43.23823929724202, 22.238239297242014, 39.23823929724202, 55.23823929724201, 43.23823929724202]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",58.23823929724201,FEDEX_FEDEX_GROUND
49341,05602,31.83,1046.8602248422983,3,"[38.80906816561532, 38.80906816561532, 59.80906816561532, 38.80906816561532, 55.80906816561532, 38.80906816561532, 59.80906816561532]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",38.80906816561532,FEDEX_FEDEX_GROUND
49341,90039,35.13,2993.496066163509,3,"[55.08664044109007, 55.08664044109007, 76.08664044109005, 55.08664044109007, 72.08664044109005, 55.08664044109007, 76.08664044109005]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",55.08664044109007,FEDEX_FEDEX_GROUND
49341,08558,18.16,945.3487149515777,3,"[24.46232476634385, 24.46232476634385, 45.462324766343855, 24.46232476634385, 41.462324766343855, 24.46232476634385, 45.462324766343855]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",24.46232476634385,FEDEX_FEDEX_GROUND
49341,21623,18.95,910.9395880333901,3,"[25.022930586889267, 25.022930586889267, 46.02293058688927, 25.022930586889267, 42.02293058688927, 25.022930586889267, 46.02293058688927]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",25.022930586889267,FEDEX_FEDEX_GROUND
49341,68116,19.51,898.6721669744901,1,"[90.50114777982994, 61.501147779829935, 46.501147779829935, 85.50114777982994, 42.501147779829935, 58.501147779829935, 46.501147779829935]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",61.501147779829935,FEDEX_FEDEX_GROUND
49341,04074,56.91,1225.8626115360169,2,"[65.08241741024011, 101.08241741024011, 86.08241741024011, 65.08241741024011, 82.08241741024011, 98.08241741024011, 86.08241741024011]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",101.08241741024011,FEDEX_FEDEX_GROUND
49341,14810,76.78,675.5768241159932,1,"[146.28384549410663, 117.28384549410663, 102.28384549410663, 141.28384549410663, 98.28384549410663, 114.28384549410663, 102.28384549410663]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",117.28384549410663,FEDEX_FEDEX_GROUND
49341,54760,91.83,479.70457093705033,2,"[95.02803047291367, 131.02803047291366, 116.02803047291367, 95.02803047291367, 112.02803047291367, 128.02803047291366, 116.02803047291367]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",131.02803047291366,FEDEX_FEDEX_GROUND
49341,04579,67.9,1269.0858073962531,1,"[141.36057204930836, 112.36057204930836, 97.36057204930836, 136.36057204930836, 93.36057204930836, 109.36057204930836, 97.36057204930836]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",112.36057204930836,FEDEX_FEDEX_GROUND
49341,40815,10.36,729.2605413304062,3,"[15.221736942202707, 15.221736942202707, 36.22173694220271, 15.221736942202707, 32.22173694220271, 15.221736942202707, 36.22173694220271]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",15.221736942202707,FEDEX_FEDEX_GROUND
49341,35144,54.4,1105.1826511673812,1,"[126.76788434111589, 97.76788434111587, 82.76788434111587, 121.76788434111589, 78.76788434111587, 94.76788434111587, 82.76788434111587]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",97.76788434111587,FEDEX_FEDEX_GROUND
49341,62451,91.85,490.0231650757986,2,"[95.11682110050532, 131.11682110050532, 116.11682110050532, 95.11682110050532, 112.11682110050532, 128.11682110050532, 116.11682110050532]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",131.11682110050532,FEDEX_FEDEX_GROUND
49341,62262,62.12,560.6752925851205,2,"[65.8578352839008, 101.8578352839008, 86.8578352839008, 65.8578352839008, 82.8578352839008, 98.8578352839008, 86.8578352839008]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",101.8578352839008,FEDEX_FEDEX_GROUND
49341,14809,19.8,662.3233472617856,2,"[24.21548898174524, 60.21548898174524, 45.21548898174524, 24.21548898174524, 41.21548898174524, 57.21548898174524, 45.21548898174524]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",60.21548898174524,FEDEX_FEDEX_GROUND
49341,50250,45.86,745.5064219385915,3,"[50.83004281292394, 50.83004281292394, 71.83004281292395, 50.83004281292394, 67.83004281292395, 50.83004281292394, 71.83004281292395]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",50.83004281292394,FEDEX_FEDEX_GROUND
49341,52567,34.8,589.0064146338987,3,"[38.726709430892654, 38.726709430892654, 59.726709430892654, 38.726709430892654, 55.726709430892654, 38.726709430892654, 59.726709430892654]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",38.726709430892654,FEDEX_FEDEX_GROUND
49341,93774,19.72,2972.6581975884296,3,"[39.5377213172562, 39.5377213172562, 60.5377213172562, 39.5377213172562, 56.5377213172562, 39.5377213172562, 60.5377213172562]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",39.5377213172562,FEDEX_FEDEX_GROUND
49341,20180,78.18,786.7202267350617,3,"[83.42480151156708, 83.42480151156708, 104.42480151156708, 83.42480151156708, 100.42480151156708, 83.42480151156708, 104.42480151156708]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",83.42480151156708,FEDEX_FEDEX_GROUND
49341,75404,49.51,1448.87265276337,2,"[59.16915101842247, 95.16915101842247, 80.16915101842247, 59.16915101842247, 76.16915101842247, 92.16915101842247, 80.16915101842247]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",95.16915101842247,FEDEX_FEDEX_GROUND
49341,39442,99.36,1308.5601484894191,2,"[108.08373432326279, 144.0837343232628, 129.0837343232628, 108.08373432326279, 125.0837343232628, 141.0837343232628, 129.0837343232628]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",144.0837343232628,FEDEX_FEDEX_GROUND
49341,59441,28.13,1892.9589577960803,3,"[40.7497263853072, 40.7497263853072, 61.7497263853072, 40.7497263853072, 57.7497263853072, 40.7497263853072, 61.7497263853072]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",40.7497263853072,FEDEX_FEDEX_GROUND
49341,28603,3.49,902.6901189560698,3,"[9.507934126373799, 9.507934126373799, 30.507934126373797, 9.507934126373799, 26.507934126373797, 9.507934126373799, 30.507934126373797]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",9.507934126373799,FEDEX_FEDEX_GROUND
49341,90703,36.33,2991.6282988686116,2,"[56.27418865912408, 92.27418865912408, 77.27418865912408, 56.27418865912408, 73.27418865912408, 89.27418865912408, 77.27418865912408]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",92.27418865912408,FEDEX_FEDEX_GROUND
49341,41268,87.79,635.9821812597389,3,"[92.02988120839827, 92.02988120839827, 113.02988120839827, 92.02988120839827, 109.02988120839827, 92.02988120839827, 113.02988120839827]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",92.02988120839827,FEDEX_FEDEX_GROUND
49341,72623,98.73,939.8840772344429,2,"[104.99589384822963, 140.99589384822963, 125.99589384822963, 104.99589384822963, 121.99589384822963, 137.99589384822963, 125.99589384822963]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",140.99589384822963,FEDEX_FEDEX_GROUND
49341,93616,95.01,2973.1134729676114,3,"[114.83075648645075, 114.83075648645075, 135.83075648645075, 114.83075648645075, 131.83075648645075, 114.83075648645075, 135.83075648645075]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",114.83075648645075,FEDEX_FEDEX_GROUND
49341,39151,59.21,1280.1443558104936,2,"[67.74429570540329, 103.74429570540329, 88.74429570540329, 67.74429570540329, 84.74429570540329, 100.74429570540329, 88.74429570540329]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",103.74429570540329,FEDEX_FEDEX_GROUND
49341,46761,32.56,162.94943704780263,2,"[33.646329580318685, 69.64632958031868, 54.646329580318685, 33.646329580318685, 50.646329580318685, 66.64632958031868, 54.646329580318685]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",69.64632958031868,FEDEX_FEDEX_GROUND
49341,64507,88.56,860.2212761718873,3,"[94.29480850781259, 94.29480850781259, 115.29480850781258, 94.29480850781259, 111.29480850781258, 94.29480850781259, 115.29480850781258]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",94.29480850781259,FEDEX_FEDEX_GROUND
49341,15546,64.29,630.9579329565038,3,"[68.49638621971003, 68.49638621971003, 89.49638621971003, 68.49638621971003, 85.49638621971003, 68.49638621971003, 89.49638621971003]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",68.49638621971003,FEDEX_FEDEX_GROUND
49341,99651,46.29,5287.5705619290975,3,"[81.54047041286066, 81.54047041286066, 102.54047041286066, 81.54047041286066, 98.54047041286066, 81.54047041286066, 102.54047041286066]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",81.54047041286066,FEDEX_FEDEX_GROUND
49341,15322,92.53,573.9858533803554,1,"[161.35657235586905, 132.35657235586905, 117.35657235586903, 156.35657235586905, 113.35657235586903, 129.35657235586905, 117.35657235586903]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",132.35657235586905,FEDEX_FEDEX_GROUND
49341,74053,55.23,1142.149216945321,3,"[62.8443281129688, 62.8443281129688, 83.84432811296881, 62.8443281129688, 79.84432811296881, 62.8443281129688, 83.84432811296881]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",62.8443281129688,FEDEX_FEDEX_GROUND
49341,49224,42.32,113.65005256303407,2,"[43.077667017086895, 79.0776670170869, 64.0776670170869, 43.077667017086895, 60.077667017086895, 76.0776670170869, 64.0776670170869]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",79.0776670170869,FEDEX_FEDEX_GROUND
49341,47649,11.61,556.2748142182502,2,"[15.318498761455, 51.318498761455004, 36.318498761455004, 15.318498761455, 32.318498761455004, 48.318498761455004, 36.318498761455004]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",51.318498761455004,FEDEX_FEDEX_GROUND
49341,76873,21.17,1775.6708835808083,3,"[33.00780589053873, 33.00780589053873, 54.00780589053873, 33.00780589053873, 50.00780589053873, 33.00780589053873, 54.00780589053873]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",33.00780589053873,FEDEX_FEDEX_GROUND
49341,44824,34.44,294.6335853362323,1,"[101.40422390224154, 72.40422390224154, 57.40422390224155, 96.40422390224154, 53.40422390224155, 69.40422390224154, 57.40422390224155]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",72.40422390224154,FEDEX_FEDEX_GROUND
49341,67208,42.6,1162.3778533055795,1,"[115.34918568870387, 86.34918568870387, 71.34918568870387, 110.34918568870387, 67.34918568870387, 83.34918568870387, 71.34918568870387]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",86.34918568870387,FEDEX_FEDEX_GROUND
49341,80744,63.94,1411.8847872703109,2,"[73.35256524846874, 109.35256524846874, 94.35256524846874, 73.35256524846874, 90.35256524846874, 106.35256524846874, 94.35256524846874]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",109.35256524846874,FEDEX_FEDEX_GROUND
49341,55782,88.12,740.7218803987203,2,"[93.0581458693248, 129.0581458693248, 114.0581458693248, 93.0581458693248, 110.0581458693248, 126.0581458693248, 114.0581458693248]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",129.0581458693248,FEDEX_FEDEX_GROUND
49341,19196,13.09,930.8636025002421,2,"[19.295757350001615, 55.29575735000161, 40.295757350001615, 19.295757350001615, 36.295757350001615, 52.29575735000161, 40.295757350001615]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",55.29575735000161,FEDEX_FEDEX_GROUND
