from_address,to_addresss,weight,distance,costs,shipping_cost,carrier_ServiceType
66930,95518,58,2254.569378942233,"[173.39369378942234, 92.47846252628155, 87.87846252628155, 125.54246252628155, 87.45846252628155, 130.99446252628155, 92.63446252628155]",86.29046252628154,UPS_WORLDWIDE_EXPRESS_SAVER
66930,64646,148,356.4342411804041,"[289.41234241180405, 169.82422827453607, 165.22422827453605, 199.28822827453604, 162.10422827453604, 205.64022827453604, 165.48022827453602]",160.93622827453603,UPS_WORLDWIDE_EXPRESS_SAVER
66930,74902,100,560.9371670259316,"[219.45737167025933, 123.1875811135062, 118.5875811135062, 154.57158111350623, 116.90758111350621, 160.4435811135062, 121.24358111350621]",115.7395811135062,UPS_WORLDWIDE_EXPRESS_SAVER
66930,11370,38,1997.0024229717471,"[140.81802422971748, 70.76134948647831, 66.16134948647831, 104.62534948647831, 66.34134948647832, 109.87734948647832, 71.91734948647833]",66.31334948647832,FEDEX_EXPRESS_SAVER
66930,36304,118,1447.9095635111723,"[255.32709563511173, 147.10073042340787, 142.50073042340784, 177.76473042340783, 140.28073042340782, 183.81673042340782, 144.2567304234078]",139.1127304234078,UPS_WORLDWIDE_EXPRESS_SAVER
66930,66629,142,168.60457203814698,"[278.53404572038147, 162.57203048025434, 157.97203048025432, 192.27603048025432, 155.03203048025432, 198.56803048025432, 158.5280304802543]",153.8640304802543,UPS_WORLDWIDE_EXPRESS_SAVER
66930,62977,34,800.2067505910844,"[122.85006750591084, 58.78271167060723, 54.18271167060723, 92.80671167060723, 54.48271167060722, 98.01871167060725, 60.13871167060723]",54.334711670607234,FEDEX_EXPRESS_SAVER
66930,49265,0,1143.5332409371488,"[75.28333240937148, 27.07155493958099, 22.47155493958099, 62.455554939580985, 23.791554939580994, 67.327554939581, 30.127554939580993]",22.62355493958099,FEDEX_EXPRESS_SAVER
66930,30272,82,1334.7607552024936,"[200.19560755202497, 110.34640503468329, 105.74640503468329, 142.4504050346833, 104.60640503468329, 148.1424050346833, 109.30240503468329]",103.43840503468329,UPS_WORLDWIDE_EXPRESS_SAVER
66930,15065,80,1506.5419180855936,"[198.91341918085595, 109.49161278723729, 104.89161278723729, 141.67561278723733, 103.8116127872373, 147.3476127872373, 108.5476127872373]",102.64361278723729,UPS_WORLDWIDE_EXPRESS_SAVER
66930,71134,66,855.763158118821,"[171.40563158118823, 91.15308772079213, 86.55308772079213, 123.89708772079214, 85.89308772079214, 129.42908772079215, 90.90908772079214]",84.72508772079213,UPS_WORLDWIDE_EXPRESS_SAVER
66930,72623,42,574.0153881525831,"[132.58815388152584, 65.27476925435055, 60.67476925435055, 98.97876925435054, 60.73476925435056, 104.27076925435057, 66.23076925435056]",60.82676925435055,FEDEX_EXPRESS_SAVER
66930,83120,112,1190.341916920367,"[243.7514191692037, 139.38361277946916, 134.78361277946914, 170.28761277946913, 132.74361277946912, 176.27961277946912, 136.8396127794691]",131.5756127794691,UPS_WORLDWIDE_EXPRESS_SAVER
66930,98327,12,2182.384190288007,"[103.67184190288008, 45.99722793525338, 41.39722793525338, 80.90122793525337, 42.357227935253384, 85.89322793525339, 48.45322793525338]",41.549227935253384,FEDEX_EXPRESS_SAVER
66930,16735,124,1584.309081239647,"[265.69109081239645, 154.01006054159768, 149.41006054159766, 184.43406054159766, 147.01006054159765, 190.54606054159765, 150.86606054159765]",145.84206054159765,UPS_WORLDWIDE_EXPRESS_SAVER
66930,05602,136,2108.2932334080665,"[288.9309323340807, 169.50328822272047, 164.90328822272045, 199.44728822272046, 162.14328822272043, 205.67928822272046, 165.75928822272041]",160.97528822272042,UPS_WORLDWIDE_EXPRESS_SAVER
66930,93774,132,1961.1222200575926,"[281.45922220057594, 164.52214813371734, 159.92214813371731, 194.6261481337173, 157.28214813371727, 200.81814813371727, 160.97814813371727]",156.11414813371726,UPS_WORLDWIDE_EXPRESS_SAVER
66930,96118,70,1944.364437877537,"[188.2916443787754, 102.41042958585024, 97.81042958585024, 134.99442958585027, 97.03042958585024, 140.56642958585024, 101.96642958585025]",95.86242958585024,UPS_WORLDWIDE_EXPRESS_SAVER
66930,62849,120,757.637761107936,"[251.42437761107936, 144.49891840738627, 139.89891840738625, 175.08291840738625, 137.61891840738625, 181.15491840738622, 141.55491840738622]",136.45091840738624,UPS_WORLDWIDE_EXPRESS_SAVER
66930,16022,60,1505.6252535091412,"[168.90425253509142, 89.48550169006093, 84.88550169006093, 122.46950169006092, 84.40550169006094, 127.94150169006093, 89.54150169006094]",83.23750169006094,UPS_WORLDWIDE_EXPRESS_SAVER
66930,70450,80,1169.4459835959092,"[195.5424598359591, 107.24430655730605, 102.64430655730605, 139.4283065573061, 101.56430655730605, 145.10030655730606, 106.30030655730606]",100.39630655730605,UPS_WORLDWIDE_EXPRESS_SAVER
66930,70819,32,1181.3248741271238,"[123.66124874127124, 59.32349916084749, 54.723499160847496, 93.42749916084749, 55.08349916084749, 98.61949916084751, 60.779499160847486]",54.8754991608475,FEDEX_EXPRESS_SAVER
66930,19516,12,1821.3460044991975,"[100.06146004499197, 43.590306696661315, 38.99030669666132, 78.49430669666131, 39.95030669666132, 83.48630669666133, 46.04630669666132]",39.14230669666132,FEDEX_EXPRESS_SAVER
66930,28287,108,1546.6232477743577,"[241.3142324777436, 137.7588216518291, 133.15882165182907, 168.82282165182906, 131.23882165182906, 174.77482165182906, 135.41482165182904]",130.07082165182905,UPS_WORLDWIDE_EXPRESS_SAVER
66930,59868,124,1533.8503714108074,"[265.1865037141081, 153.67366914273876, 149.07366914273874, 184.09766914273874, 146.67366914273873, 190.20966914273873, 150.5296691427387]",145.50566914273872,UPS_WORLDWIDE_EXPRESS_SAVER
66930,19175,56,1900.4759684306073,"[166.85275968430608, 88.11783978953737, 83.51783978953738, 121.26183978953736, 83.15783978953739, 126.69383978953738, 88.37383978953739]",81.98983978953738,UPS_WORLDWIDE_EXPRESS_SAVER
66930,33710,54,1894.5268549072882,"[163.79326854907288, 86.07817903271525, 81.47817903271526, 119.30217903271526, 81.17817903271526, 124.71417903271526, 86.43417903271525]",80.01017903271526,UPS_WORLDWIDE_EXPRESS_SAVER
66930,59072,136,1168.8624317719987,"[279.53662431772, 163.24041621181337, 158.64041621181335, 193.18441621181336, 155.88041621181333, 199.41641621181333, 159.4964162118133]",154.71241621181332,UPS_WORLDWIDE_EXPRESS_SAVER
66930,81435,60,919.3828462524754,"[163.04182846252476, 85.57721897501649, 80.9772189750165, 118.56121897501649, 80.49721897501651, 124.0332189750165, 85.6332189750165]",79.3292189750165,UPS_WORLDWIDE_EXPRESS_SAVER
66930,54467,38,838.3991788507644,"[129.23199178850766, 63.03732785900509, 58.437327859005094, 96.90132785900508, 58.617327859005094, 102.1533278590051, 64.1933278590051]",58.589327859005095,FEDEX_EXPRESS_SAVER
66930,96079,32,2109.667366448216,"[132.94467366448217, 65.51244910965477, 60.91244910965477, 99.61644910965477, 61.27244910965477, 104.80844910965479, 66.96844910965477]",61.064449109654774,FEDEX_EXPRESS_SAVER
66930,49084,128,968.4560077508579,"[265.5325600775086, 153.90437338500575, 149.30437338500573, 184.16837338500574, 146.78437338500572, 190.32037338500572, 150.5603733850057]",145.61637338500572,UPS_WORLDWIDE_EXPRESS_SAVER
66930,14809,94,1697.854297598488,"[221.8265429759849, 124.76702865065658, 120.16702865065659, 156.3910286506566, 118.66702865065659, 162.2030286506566, 123.1230286506566]",117.49902865065658,UPS_WORLDWIDE_EXPRESS_SAVER
66930,28603,40,1488.1404735835727,"[138.72940473583574, 69.36893649055715, 64.76893649055715, 103.15293649055715, 64.88893649055714, 108.42493649055716, 70.42493649055716]",64.92093649055715,FEDEX_EXPRESS_SAVER
66930,95834,102,2071.3213829114534,"[237.56121382911454, 135.25680921940972, 130.6568092194097, 166.56080921940972, 128.91680921940969, 172.4528092194097, 133.21280921940968]",127.74880921940968,UPS_WORLDWIDE_EXPRESS_SAVER
66930,72206,136,721.7281862233972,"[275.065281862234, 160.25952124148935, 155.65952124148933, 190.20352124148934, 152.8995212414893, 196.4355212414893, 156.5155212414893]",151.7315212414893,UPS_WORLDWIDE_EXPRESS_SAVER
66930,20442,70,1756.332775629152,"[186.41132775629154, 101.156885170861, 96.55688517086101, 133.74088517086105, 95.77688517086101, 139.31288517086102, 100.71288517086101]",94.608885170861,UPS_WORLDWIDE_EXPRESS_SAVER
66930,98547,88,2284.9572558888162,"[218.69757255888817, 122.6810483725921, 118.08104837259211, 154.5450483725921, 116.76104837259211, 160.29704837259212, 121.33704837259211]",115.59304837259211,UPS_WORLDWIDE_EXPRESS_SAVER
66930,63036,144,638.8415010836715,"[286.2364150108367, 167.70694334055784, 163.10694334055782, 197.33094334055784, 160.10694334055782, 203.64294334055782, 163.56294334055778]",158.9389433405578,UPS_WORLDWIDE_EXPRESS_SAVER
66930,12185,90,2020.901043609296,"[219.05701043609298, 122.92067362406196, 118.32067362406197, 154.704673624062, 116.94067362406199, 160.47667362406196, 121.47667362406197]",115.77267362406198,UPS_WORLDWIDE_EXPRESS_SAVER
66930,49117,70,930.1345413302896,"[178.1493454133029, 95.64889694220192, 91.04889694220192, 128.23289694220193, 90.26889694220193, 133.80489694220194, 95.20489694220193]",89.10089694220193,UPS_WORLDWIDE_EXPRESS_SAVER
66930,48632,78,1127.4715603471864,"[192.12271560347187, 104.96447706898124, 100.36447706898124, 137.22847706898128, 99.34447706898125, 142.88047706898124, 104.12047706898124]",98.17647706898124,UPS_WORLDWIDE_EXPRESS_SAVER
66930,89138,102,1616.5824155244657,"[233.01382415524466, 132.22521610349648, 127.62521610349644, 163.52921610349645, 125.88521610349645, 169.42121610349645, 130.18121610349644]",124.71721610349644,UPS_WORLDWIDE_EXPRESS_SAVER
66930,43912,24,1420.9168650448933,"[114.05716865044893, 52.920779100299285, 48.32077910029929, 87.34477910029929, 48.92077910029929, 92.4567791002993, 54.77677910029929]",48.47277910029929,FEDEX_EXPRESS_SAVER
66930,24714,90,1430.5776013196419,"[213.15377601319642, 118.9851840087976, 114.38518400879761, 150.76918400879762, 113.00518400879761, 156.54118400879761, 117.54118400879761]",111.8371840087976,UPS_WORLDWIDE_EXPRESS_SAVER
66930,28728,76,1378.0393992463646,"[191.62839399246366, 104.6349293283091, 100.0349293283091, 136.97892932830914, 99.07492932830911, 142.6109293283091, 103.8909293283091]",97.9069293283091,UPS_WORLDWIDE_EXPRESS_SAVER
66930,58716,130,944.0684595657857,"[268.28868459565786, 155.7417897304386, 151.14178973043857, 185.9257897304386, 148.56178973043856, 192.0977897304386, 152.29778973043855]",147.39378973043856,UPS_WORLDWIDE_EXPRESS_SAVER
66930,05444,40,2088.367556026266,"[144.73167556026266, 73.37045037350843, 68.77045037350844, 107.15445037350844, 68.89045037350844, 112.42645037350844, 74.42645037350844]",68.92245037350844,FEDEX_EXPRESS_SAVER
66930,80165,132,647.9209696075337,"[268.3272096960754, 155.76747313071692, 151.1674731307169, 185.8714731307169, 148.52747313071688, 192.0634731307169, 152.22347313071688]",147.35947313071688,UPS_WORLDWIDE_EXPRESS_SAVER
66930,55808,118,883.3373751475193,"[249.6813737514752, 143.33691583431684, 138.73691583431682, 174.00091583431683, 136.5169158343168, 180.0529158343168, 140.4929158343168]",135.34891583431678,UPS_WORLDWIDE_EXPRESS_SAVER
66930,30033,118,1341.3589237783272,"[254.26158923778328, 146.39039282518888, 141.79039282518886, 177.05439282518887, 139.57039282518883, 183.10639282518883, 143.54639282518883]",138.40239282518883,UPS_WORLDWIDE_EXPRESS_SAVER
66930,50230,26,445.7648531391319,"[107.30564853139131, 48.41976568759421, 43.81976568759421, 82.7637656875942, 44.35976568759421, 87.89576568759422, 50.175765687594215]",43.971765687594214,FEDEX_EXPRESS_SAVER
66930,36512,92,1288.639537507486,"[214.73439537507488, 120.0389302500499, 115.4389302500499, 151.7429302500499, 113.99893025004991, 157.5349302500499, 118.4949302500499]",112.8309302500499,UPS_WORLDWIDE_EXPRESS_SAVER
66930,96203,6,10304.047179976946,"[175.8884717997695, 94.14164786651297, 89.54164786651297, 129.285647866513, 90.68164786651298, 134.21764786651298, 96.89764786651298]",89.69364786651298,FEDEX_EXPRESS_SAVER
66930,57650,90,821.6341793872223,"[207.06434179387225, 114.92556119591481, 110.32556119591482, 146.70956119591483, 108.94556119591482, 152.48156119591482, 113.48156119591482]",107.77756119591481,UPS_WORLDWIDE_EXPRESS_SAVER
66930,46524,104,980.1604044351121,"[229.64960404435112, 129.98240269623412, 125.38240269623408, 161.2064026962341, 123.58240269623408, 167.11840269623409, 127.83840269623408]",122.41440269623408,UPS_WORLDWIDE_EXPRESS_SAVER
66930,48846,94,1094.3687580749208,"[215.79168758074923, 120.74379172049946, 116.14379172049946, 152.3677917204995, 114.64379172049948, 158.17979172049945, 119.09979172049948]",113.47579172049947,UPS_WORLDWIDE_EXPRESS_SAVER
66930,62544,148,723.3407949347411,"[293.0814079493474, 172.27027196623163, 167.6702719662316, 201.7342719662316, 164.5502719662316, 208.0862719662316, 167.92627196623158]",163.3822719662316,UPS_WORLDWIDE_EXPRESS_SAVER
66930,33134,112,2224.3720756168195,"[254.0917207561682, 146.27714717077885, 141.67714717077882, 177.18114717077881, 139.6371471707788, 183.1731471707788, 143.73314717077878]",138.4691471707788,UPS_WORLDWIDE_EXPRESS_SAVER
66930,49816,46,1128.1421541215125,"[144.12942154121515, 72.96894769414341, 68.36894769414342, 106.5129476941434, 68.30894769414343, 111.84494769414343, 73.72494769414341]",67.14094769414342,UPS_WORLDWIDE_EXPRESS_SAVER
66930,83712,80,1610.5084900577071,"[199.9530849005771, 110.18472326705138, 105.58472326705139, 142.36872326705142, 104.50472326705139, 148.0407232670514, 109.2407232670514]",103.33672326705138,UPS_WORLDWIDE_EXPRESS_SAVER
66930,31791,28,1524.2672270634985,"[121.09067227063498, 57.60978151375665, 53.00978151375666, 91.87378151375664, 53.48978151375666, 97.02578151375666, 59.26578151375666]",53.16178151375666,FEDEX_EXPRESS_SAVER
66930,05744,56,2063.258932046437,"[168.4805893204644, 89.20305954697623, 84.60305954697624, 122.34705954697623, 84.24305954697626, 127.77905954697624, 89.45905954697625]",83.07505954697625,UPS_WORLDWIDE_EXPRESS_SAVER
66930,35144,90,1190.4135667479459,"[210.75213566747948, 117.3840904449863, 112.7840904449863, 149.16809044498632, 111.40409044498631, 154.9400904449863, 115.94009044498631]",110.2360904449863,UPS_WORLDWIDE_EXPRESS_SAVER
66930,62262,106,710.3906327818719,"[229.95190632781873, 130.18393755187918, 125.58393755187915, 161.32793755187916, 123.72393755187915, 167.25993755187915, 127.93993755187914]",122.55593755187914,UPS_WORLDWIDE_EXPRESS_SAVER
66930,53826,118,662.7444339891829,"[247.47544433989185, 141.86629622659459, 137.26629622659456, 172.53029622659457, 135.04629622659456, 178.58229622659456, 139.02229622659453]",133.87829622659456,UPS_WORLDWIDE_EXPRESS_SAVER
66930,60120,84,814.3187629186193,"[197.99118762918621, 108.8767917527908, 104.2767917527908, 140.9007917527908, 103.0767917527908, 146.61279175279083, 107.73279175279079]",101.90879175279079,UPS_WORLDWIDE_EXPRESS_SAVER
66930,21623,126,1839.7855152925024,"[271.245855152925, 157.71323676861672, 153.1132367686167, 188.05723676861672, 150.6532367686167, 194.1892367686167, 154.46923676861667]",149.4852367686167,UPS_WORLDWIDE_EXPRESS_SAVER
66930,87941,136,1170.5296781087284,"[279.5532967810873, 163.25153118739155, 158.65153118739153, 193.19553118739154, 155.8915311873915, 199.42753118739154, 159.5075311873915]",154.7235311873915,UPS_WORLDWIDE_EXPRESS_SAVER
66930,63345,8,505.6207464117992,"[80.90420746411799, 30.818804976078663, 26.218804976078662, 65.88280497607866, 27.298804976078667, 70.83480497607867, 33.47480497607866]",26.370804976078663,FEDEX_EXPRESS_SAVER
66930,08558,48,1932.627803162956,"[155.17427803162957, 80.3321853544197, 75.73218535441971, 113.7961853544197, 75.61218535441972, 119.14818535441972, 80.98818535441971]",74.44418535441972,UPS_WORLDWIDE_EXPRESS_SAVER
66930,53018,102,841.0973454179119,"[225.2589734541791, 127.0553156361194, 122.45531563611941, 158.35931563611942, 120.71531563611941, 164.25131563611941, 125.0113156361194]",119.54731563611941,UPS_WORLDWIDE_EXPRESS_SAVER
66930,12574,28,1986.2660310778058,"[125.71066031077805, 60.6897735405187, 56.089773540518706, 94.9537735405187, 56.5697735405187, 100.10577354051871, 62.3457735405187]",56.24177354051871,FEDEX_EXPRESS_SAVER
66930,45374,92,1127.4898086980995,"[213.12289808698102, 118.96459872465398, 114.36459872465399, 150.668598724654, 112.924598724654, 156.460598724654, 117.420598724654]",111.756598724654,UPS_WORLDWIDE_EXPRESS_SAVER
66930,44853,16,1204.7251572077307,"[99.8952515720773, 43.47950104805153, 38.87950104805154, 78.22350104805153, 39.719501048051534, 83.25550104805154, 45.73550104805154]",39.03150104805154,FEDEX_EXPRESS_SAVER
66930,99678,16,4813.234768682326,"[135.98034768682328, 67.5362317912155, 62.936231791215505, 102.2802317912155, 63.7762317912155, 107.31223179121551, 69.79223179121551]",63.088231791215506,FEDEX_EXPRESS_SAVER
66930,32337,32,1591.849447151402,"[127.76649447151401, 62.06032964767601, 57.46032964767601, 96.16432964767601, 57.82032964767601, 101.35632964767603, 63.51632964767601]",57.61232964767601,FEDEX_EXPRESS_SAVER
66930,49341,26,1063.78335304848,"[113.4858335304848, 52.539889020323194, 47.9398890203232, 86.8838890203232, 48.4798890203232, 92.0158890203232, 54.295889020323195]",48.0918890203232,FEDEX_EXPRESS_SAVER
66930,15546,72,1567.336529330223,"[187.52136529330224, 101.89691019553482, 97.29691019553482, 134.40091019553486, 96.45691019553483, 139.99291019553482, 101.35291019553482]",95.28891019553483,UPS_WORLDWIDE_EXPRESS_SAVER
66930,87730,68,715.2097342239052,"[173.00009734223906, 92.21606489482603, 87.61606489482604, 124.88006489482603, 86.89606489482604, 130.43206489482606, 91.87206489482604]",85.72806489482603,UPS_WORLDWIDE_EXPRESS_SAVER
66930,22844,112,1619.4438553997625,"[248.04243855399764, 142.2442923693318, 137.64429236933177, 173.14829236933176, 135.60429236933174, 179.14029236933175, 139.70029236933172]",134.43629236933174,UPS_WORLDWIDE_EXPRESS_SAVER
66930,12742,140,1922.3989628515321,"[293.0719896285153, 172.26399308567693, 167.6639930856769, 202.0479930856769, 164.78399308567685, 208.31999308567686, 168.31999308567688]",163.61599308567685,UPS_WORLDWIDE_EXPRESS_SAVER
66930,80744,34,440.94359759856616,"[119.25743597598566, 56.38762398399044, 51.78762398399044, 90.41162398399044, 52.08762398399043, 95.62362398399046, 57.74362398399044]",51.939623983990444,FEDEX_EXPRESS_SAVER
66930,09833,74,10991.553232350449,"[284.76353232350453, 166.72502154900303, 162.125021549003, 199.149021549003, 161.225021549003, 204.761021549003, 166.081021549003]",160.057021549003,UPS_WORLDWIDE_EXPRESS_SAVER
66930,48091,98,1242.6055500365603,"[223.27405550036562, 125.73203700024372, 121.13203700024373, 157.19603700024376, 119.51203700024374, 163.04803700024374, 123.88803700024373]",118.34403700024373,UPS_WORLDWIDE_EXPRESS_SAVER
66930,63338,116,594.5660188562606,"[243.79366018856263, 139.41177345904177, 134.81177345904175, 170.15577345904177, 132.65177345904175, 176.18777345904175, 136.6677734590417]",131.48377345904174,UPS_WORLDWIDE_EXPRESS_SAVER
66930,34430,94,1810.6960985975893,"[222.9549609859759, 125.51930732398392, 120.91930732398393, 157.14330732398395, 119.41930732398393, 162.95530732398393, 123.87530732398393]",118.25130732398392,UPS_WORLDWIDE_EXPRESS_SAVER
66930,90037,130,1954.1457376882447,"[278.3894573768825, 162.475638251255, 157.87563825125497, 192.659638251255, 155.29563825125496, 198.83163825125496, 159.03163825125495]",154.12763825125495,UPS_WORLDWIDE_EXPRESS_SAVER
66930,67038,2,290.0153446659277,"[69.74815344665927, 23.381435631106186, 18.781435631106184, 58.68543563110618, 20.04143563110619, 63.57743563110618, 26.337435631106185]",18.933435631106185,FEDEX_EXPRESS_SAVER
66930,68718,52,322.202523927748,"[145.0700252392775, 73.59601682618498, 68.99601682618498, 106.90001682618498, 68.75601682618499, 112.29201682618499, 74.05201682618498]",67.58801682618498,UPS_WORLDWIDE_EXPRESS_SAVER
66930,58363,80,1018.6762352740694,"[194.0347623527407, 106.23917490182713, 101.63917490182713, 138.42317490182714, 100.55917490182713, 144.09517490182714, 105.29517490182714]",99.39117490182713,UPS_WORLDWIDE_EXPRESS_SAVER
66930,75404,60,749.2456420316145,"[161.34045642031617, 84.44297094687742, 79.84297094687743, 117.42697094687742, 79.36297094687743, 122.89897094687743, 84.49897094687744]",78.19497094687742,UPS_WORLDWIDE_EXPRESS_SAVER
66930,17862,104,1730.574164110083,"[237.15374164110085, 134.98516109406725, 130.38516109406723, 166.20916109406724, 128.58516109406722, 172.12116109406722, 132.84116109406722]",127.41716109406721,UPS_WORLDWIDE_EXPRESS_SAVER
66930,84011,110,1229.8082544079,"[241.146082544079, 137.6467216960527, 133.04672169605269, 168.6307216960527, 131.06672169605267, 174.6027216960527, 135.20272169605266]",129.89872169605266,UPS_WORLDWIDE_EXPRESS_SAVER
66930,71002,142,927.9838240502127,"[286.1278382405022, 167.63455882700146, 163.03455882700143, 197.33855882700144, 160.09455882700144, 203.63055882700144, 163.59055882700142]",158.92655882700143,UPS_WORLDWIDE_EXPRESS_SAVER
66930,99651,44,4895.782261326695,"[178.80582261326697, 96.08654840884462, 91.48654840884463, 129.71054840884463, 91.48654840884464, 135.02254840884464, 96.94254840884464]",91.63854840884463,FEDEX_EXPRESS_SAVER
66930,91306,2,1968.7578096408822,"[86.53557809640883, 34.573052064272545, 29.973052064272547, 69.87705206427255, 31.233052064272552, 74.76905206427256, 37.52905206427255]",30.12505206427255,FEDEX_EXPRESS_SAVER
66930,76884,34,904.1927443737584,"[123.88992744373759, 59.47595162915838, 54.875951629158386, 93.49995162915837, 55.175951629158384, 98.71195162915839, 60.83195162915838]",55.02795162915839,FEDEX_EXPRESS_SAVER
66930,80823,148,533.0542501555344,"[291.17854250155534, 171.00169500103692, 166.4016950010369, 200.4656950010369, 163.2816950010369, 206.8176950010369, 166.65769500103687]",162.1136950010369,UPS_WORLDWIDE_EXPRESS_SAVER
66930,46761,2,1037.426952148796,"[77.22226952148796, 28.364179680991974, 23.764179680991973, 63.66817968099197, 25.024179680991978, 68.56017968099198, 31.320179680991973]",23.916179680991974,FEDEX_EXPRESS_SAVER
66930,11423,0,2007.8149933090042,"[83.92614993309004, 32.83343328872669, 28.233433288726694, 68.21743328872668, 29.553433288726698, 73.0894332887267, 35.88943328872669]",28.385433288726695,FEDEX_EXPRESS_SAVER
66930,31820,144,1379.5835555394972,"[293.643835555395, 172.64522370359668, 168.04522370359666, 202.26922370359668, 165.04522370359666, 208.58122370359666, 168.50122370359662]",163.87722370359666,UPS_WORLDWIDE_EXPRESS_SAVER
66930,24505,90,1608.9074893603538,"[214.93707489360355, 120.17404992906903, 115.57404992906903, 151.95804992906903, 114.19404992906902, 157.73004992906903, 118.73004992906904]",113.02604992906902,UPS_WORLDWIDE_EXPRESS_SAVER
66930,33233,66,2229.0220643670305,"[185.1382206436703, 100.3081470957802, 95.7081470957802, 133.0521470957802, 95.04814709578021, 138.58414709578022, 100.0641470957802]",93.8801470957802,UPS_WORLDWIDE_EXPRESS_SAVER
66930,22125,20,1739.6360110109395,"[111.2443601101094, 51.04557340673959, 46.4455734067396, 85.6295734067396, 47.1655734067396, 90.70157340673961, 53.1015734067396]",46.5975734067396,FEDEX_EXPRESS_SAVER
66930,04074,36,2282.2362644254276,"[140.67036264425428, 70.66290842950285, 66.06290842950285, 104.60690842950285, 66.30290842950286, 109.83890842950287, 71.91890842950285]",66.21490842950286,FEDEX_EXPRESS_SAVER
66930,18218,0,1826.9760137723379,"[82.11776013772338, 31.627840091815585, 27.027840091815584, 67.01184009181559, 28.347840091815588, 71.8838400918156, 34.68384009181558]",27.179840091815585,FEDEX_EXPRESS_SAVER
66930,20686,32,1820.770410189157,"[130.0557041018916, 63.58646940126104, 58.98646940126105, 97.69046940126104, 59.34646940126105, 102.88246940126106, 65.04246940126103]",59.13846940126105,FEDEX_EXPRESS_SAVER
66930,33950,16,2011.2840366398477,"[107.96084036639847, 48.856560244265644, 44.25656024426565, 83.60056024426565, 45.09656024426565, 88.63256024426566, 51.112560244265644]",44.40856024426565,FEDEX_EXPRESS_SAVER
66930,56165,94,467.7660638577346,"[209.52566063857736, 116.56644042571823, 111.96644042571823, 148.19044042571826, 110.46644042571823, 154.00244042571825, 114.92244042571824]",109.29844042571823,UPS_WORLDWIDE_EXPRESS_SAVER
66930,90703,40,1942.4292002266502,"[143.2722920022665, 72.39752800151099, 67.797528001511, 106.181528001511, 67.917528001511, 111.453528001511, 73.453528001511]",67.949528001511,FEDEX_EXPRESS_SAVER
66930,01021,124,2097.085837265637,"[270.8188583726564, 157.4285722484376, 152.82857224843758, 187.8525722484376, 150.4285722484376, 193.9645722484376, 154.28457224843757]",149.2605722484376,UPS_WORLDWIDE_EXPRESS_SAVER
66930,04563,116,2369.690519503823,"[261.5449051950382, 151.2459367966922, 146.64593679669218, 181.98993679669218, 144.48593679669216, 188.02193679669216, 148.50193679669215]",143.31793679669215,UPS_WORLDWIDE_EXPRESS_SAVER
66930,75783,142,788.1395961291382,"[284.7293959612914, 166.7022639741943, 162.10226397419427, 196.40626397419427, 159.16226397419427, 202.69826397419428, 162.65826397419426]",157.99426397419427,UPS_WORLDWIDE_EXPRESS_SAVER
66930,59441,40,1239.2219840673245,"[136.24021984067326, 67.70947989378216, 63.109479893782165, 101.49347989378217, 63.22947989378216, 106.76547989378217, 68.76547989378217]",63.261479893782166,FEDEX_EXPRESS_SAVER
66930,27698,106,1707.237414581305,"[239.92037414581307, 136.8295827638754, 132.22958276387538, 167.97358276387538, 130.36958276387537, 173.90558276387537, 134.58558276387535]",129.20158276387536,UPS_WORLDWIDE_EXPRESS_SAVER
66930,17943,6,1787.6325465492102,"[90.7243254654921, 37.36555031032806, 32.76555031032807, 72.50955031032807, 33.90555031032807, 77.44155031032807, 40.12155031032807]",32.91755031032807,FEDEX_EXPRESS_SAVER
66930,39442,22,1170.1261713148501,"[108.5492617131485, 49.248841142098996, 44.648841142099, 83.75284114209899, 45.308841142099006, 88.84484114209901, 51.204841142099]",44.800841142099,FEDEX_EXPRESS_SAVER
66930,10512,134,2010.130107240528,"[284.94930107240526, 166.84886738160355, 162.24886738160353, 196.87286738160353, 159.54886738160351, 203.08486738160352, 163.20486738160352]",158.3808673816035,UPS_WORLDWIDE_EXPRESS_SAVER
66930,32709,112,1950.849072335852,"[251.35649072335855, 144.45366048223906, 139.85366048223904, 175.35766048223903, 137.81366048223902, 181.34966048223902, 141.909660482239]",136.645660482239,UPS_WORLDWIDE_EXPRESS_SAVER
66930,38647,70,897.3409053284186,"[177.82140905328419, 95.43027270218946, 90.83027270218946, 128.01427270218946, 90.05027270218946, 133.58627270218946, 94.98627270218947]",88.88227270218945,UPS_WORLDWIDE_EXPRESS_SAVER
66930,21050,134,1798.000328528074,"[282.8280032852808, 165.43466885685388, 160.83466885685385, 195.45866885685385, 158.13466885685384, 201.6706688568538, 161.7906688568538]",156.96666885685383,UPS_WORLDWIDE_EXPRESS_SAVER
66930,04034,12,2302.6842917732956,"[104.87484291773295, 46.79922861182197, 42.19922861182197, 81.70322861182196, 43.15922861182197, 86.69522861182197, 49.25522861182197]",42.35122861182197,FEDEX_EXPRESS_SAVER
66930,06509,8,2073.6398024158448,"[96.58439802415845, 41.27226534943896, 36.672265349438966, 76.33626534943895, 37.752265349438964, 81.28826534943897, 43.928265349438966]",36.82426534943897,FEDEX_EXPRESS_SAVER
